day_name,date,container_number,line,movement_type,driver,origin,time_out,destination,time_in,status,type,size,remarks,shifting_price,haulage_price
Sat,2023-12-16,CGMU6526926,CMA CGM,Collection,IPHS,LML,08:38:00.000000000,IPHS,08:48:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,MNBU3007912,MAERSK,Collection,IPHS,LML,13:42:00.000000000,IPHS,13:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1441664,MAERSK,Collection,IPHS,LML,13:15:00.000000000,IPHS,13:37:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,SUDU8064778,MAERSK,Collection,IPHS,LML,10:55:00.000000000,IPHS,11:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1106054,MAERSK,Collection,IPHS,LML,11:55:00.000000000,IPHS,12:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3054684,MAERSK,Collection,IPHS,LML,08:20:00.000000000,IPHS,08:28:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0049724,MAERSK,Collection,IPHS,LML,11:30:00.000000000,IPHS,11:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MSWU0043360,MAERSK,Collection,IPHS,LML,11:17:00.000000000,IPHS,11:29:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3667011,MAERSK,Collection,IPHS,LML,13:48:00.000000000,IPHS,14:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3013561,MAERSK,Collection,IPHS,LML,09:32:00.000000000,IPHS,09:53:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MWCU6949453,MAERSK,Collection,IPHS,LML,14:18:00.000000000,IPHS,14:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,SUDU6045228,MAERSK,Collection,IPHS,LML,11:38:00.000000000,IPHS,11:54:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0399126,MAERSK,Collection,IPHS,LML,12:36:00.000000000,IPHS,12:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,SUDU6049692,MAERSK,Collection,IPHS,LML,13:15:00.000000000,IPHS,13:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3434004,MAERSK,Collection,IPHS,LML,12:15:00.000000000,IPHS,12:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0182700,MAERSK,Collection,IPHS,LML,13:12:00.000000000,IPHS,13:22:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0324343,MAERSK,Collection,IPHS,LML,10:55:00.000000000,IPHS,11:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0264922,MAERSK,Collection,IPHS,LML,12:40:00.000000000,IPHS,12:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3400344,MAERSK,Collection,IPHS,LML,14:39:00.000000000,IPHS,14:49:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0342199,MAERSK,Collection,IPHS,LML,13:40:00.000000000,IPHS,13:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,TTNU8009656,CMA CGM,Collection,IPHS,LML,09:05:00.000000000,IPHS,09:15:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,CGMU5414475,CMA CGM,Collection,IPHS,LML,08:41:00.000000000,IPHS,08:50:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,TTNU8062115,CMA CGM,Collection,IPHS,LML,08:54:00.000000000,IPHS,09:20:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,TCLU1023858,CMA CGM,Collection,IPHS,LML,08:58:00.000000000,IPHS,09:08:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,SUDU6056900,MAERSK,Collection,IPHS,LML,10:25:00.000000000,IPHS,10:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,CGMU5441552,CMA CGM,Collection,IPHS,LML,08:55:00.000000000,IPHS,09:10:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,MNBU0421873,MAERSK,Collection,IPHS,LML,11:44:00.000000000,IPHS,11:56:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU0485440,MAERSK,Collection,IPHS,LML,13:40:00.000000000,IPHS,13:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3469839,MAERSK,Collection,IPHS,LML,13:10:00.000000000,IPHS,13:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1389972,MAERSK,Collection,IPHS,LML,10:20:00.000000000,IPHS,10:34:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU9002266,MAERSK,Collection,IPHS,LML,14:40:00.000000000,IPHS,14:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU4393379,MAERSK,Collection,IPHS,LML,13:44:00.000000000,IPHS,13:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1024721,MAERSK,Collection,IPHS,LML,11:20:00.000000000,IPHS,11:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU9015290,MAERSK,Collection,IPHS,LML,10:20:00.000000000,IPHS,10:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3761774,MAERSK,Collection,IPHS,LML,11:15:00.000000000,IPHS,11:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3712110,MAERSK,Collection,IPHS,LML,11:45:00.000000000,IPHS,11:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU4201413,MAERSK,Collection,IPHS,LML,08:10:00.000000000,IPHS,08:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU4264601,MAERSK,Collection,IPHS,LML,10:23:00.000000000,IPHS,10:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3099539,MAERSK,Collection,IPHS,LML,14:05:00.000000000,IPHS,14:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3730449,MAERSK,Collection,IPHS,LML,14:21:00.000000000,IPHS,14:36:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1013692,MAERSK,Collection,IPHS,LML,14:45:00.000000000,IPHS,14:57:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1007241,MAERSK,Collection,IPHS,LML,09:39:00.000000000,IPHS,09:53:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,SUDU8132168,MAERSK,Collection,IPHS,LML,14:45:00.000000000,IPHS,14:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1343713,MAERSK,Collection,IPHS,LML,14:16:00.000000000,IPHS,14:28:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,CGMU5328715,CMA CGM,Collection,IPHS,LML,09:09:00.000000000,IPHS,09:21:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,MMAU1378263,MAERSK,Collection,IPHS,LML,10:49:00.000000000,IPHS,11:01:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1139401,MAERSK,Collection,IPHS,LML,12:37:00.000000000,IPHS,13:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3809076,MAERSK,Collection,IPHS,LML,14:05:00.000000000,IPHS,14:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MMAU1057176,MAERSK,Collection,IPHS,LML,15:07:00.000000000,IPHS,15:27:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3790392,MAERSK,Collection,IPHS,LML,10:50:00.000000000,IPHS,11:02:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU9047281,MAERSK,Collection,IPHS,LML,08:20:00.000000000,IPHS,08:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,TTNU8308575,CMA CGM,Collection,IPHS,LML,09:30:00.000000000,IPHS,09:40:00.000000000,Empty,Reefer,40',CMA CGM,35.0,90.0
Sat,2023-12-16,SUDU8180206,MAERSK,Collection,IPHS,LML,11:40:00.000000000,IPHS,11:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-16,MNBU3249855,MAERSK,Collection,IPHS,LML,14:35:00.000000000,IPHS,14:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU0483807,MAERSK,Collection,IPHS,LML,10:35:00.000000000,IPHS,10:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU3927802,MAERSK,Collection,IPHS,LML,13:04:00.000000000,IPHS,13:18:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU3253644,MAERSK,Collection,IPHS,LML,16:00:00.000000000,IPHS,16:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU3181230,MAERSK,Collection,IPHS,LML,15:32:00.000000000,IPHS,15:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU4051951,MAERSK,Collection,IPHS,LML,14:32:00.000000000,IPHS,14:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,SUDU6239265,MAERSK,Collection,IPHS,LML,12:40:00.000000000,IPHS,12:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU9107610,MAERSK,Collection,IPHS,LML,11:44:00.000000000,IPHS,11:58:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MMAU1120535,MAERSK,Collection,IPHS,LML,11:16:00.000000000,IPHS,11:31:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU3634717,MAERSK,Shifting,NA,IPHS,13:05:00.000000000,IPHS,13:51:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,0.0
Mon,2023-12-18,MNBU9048523,MAERSK,Collection,IPHS,LML,14:58:00.000000000,IPHS,15:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Mon,2023-12-18,MNBU9100004,MAERSK,Collection,IPHS,LML,13:42:00.000000000,IPHS,13:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2023-12-19,MNBU0076205,MAERSK,Collection,IPHS,LML,14:43:00.000000000,IPHS,15:06:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2023-12-19,SUDU9200992,MAERSK,Collection,IPHS,LML,14:40:00.000000000,IPHS,14:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2023-12-19,MNBU3097855,MAERSK,Collection,IPHS,LML,14:44:00.000000000,IPHS,14:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Tue,2023-12-19,SUDU9314146,MAERSK,Collection,IPHS,LML,14:35:00.000000000,IPHS,14:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,TLLU1198350,MAERSK,Collection,IPHS,LML,11:15:00.000000000,IPHS,11:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1235344,MAERSK,Collection,IPHS,LML,15:24:00.000000000,IPHS,15:38:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1111940,MAERSK,Collection,IPHS,LML,14:35:00.000000000,IPHS,14:45:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU0023680,MAERSK,Collection,IPHS,LML,12:22:00.000000000,IPHS,12:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1098299,MAERSK,Collection,IPHS,LML,15:16:00.000000000,IPHS,15:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU0179203,MAERSK,Collection,IPHS,LML,13:30:00.000000000,IPHS,13:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1275563,MAERSK,Collection,IPHS,LML,15:43:00.000000000,IPHS,16:03:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1088114,MAERSK,Collection,IPHS,LML,14:07:00.000000000,IPHS,14:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,SUDU6172773,MAERSK,Collection,IPHS,LML,11:00:00.000000000,IPHS,11:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1186110,MAERSK,Collection,IPHS,LML,14:10:00.000000000,IPHS,14:25:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1100457,MAERSK,Collection,IPHS,LML,15:10:00.000000000,IPHS,15:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MMAU1186846,MAERSK,Collection,IPHS,LML,15:20:00.000000000,IPHS,15:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,SUDU6228790,MAERSK,Collection,IPHS,LML,11:45:00.000000000,IPHS,12:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,SUDU6012292,MAERSK,Collection,IPHS,LML,13:32:00.000000000,IPHS,13:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3121479,MAERSK,Collection,IPHS,LML,10:25:00.000000000,IPHS,10:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3619501,MAERSK,Collection,IPHS,LML,14:45:00.000000000,IPHS,15:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3180764,MAERSK,Collection,IPHS,LML,13:40:00.000000000,IPHS,13:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MWCU5323070,MAERSK,Collection,IPHS,LML,09:31:00.000000000,IPHS,09:53:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3132560,MAERSK,Collection,IPHS,LML,09:00:00.000000000,IPHS,09:10:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,SUDU8161084,MAERSK,Collection,IPHS,LML,11:45:00.000000000,IPHS,11:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3670191,MAERSK,Collection,IPHS,LML,11:34:00.000000000,IPHS,11:52:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU4344728,MAERSK,Collection,IPHS,LML,09:45:00.000000000,IPHS,09:55:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU9092608,MAERSK,Collection,IPHS,LML,08:25:00.000000000,IPHS,08:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU9055836,MAERSK,Collection,IPHS,LML,11:00:00.000000000,IPHS,11:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3841355,MAERSK,Collection,IPHS,LML,14:50:00.000000000,IPHS,15:00:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU4018362,MAERSK,Collection,IPHS,LML,15:40:00.000000000,IPHS,15:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3035112,MAERSK,Collection,IPHS,LML,10:20:00.000000000,IPHS,10:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU0302405,MAERSK,Collection,IPHS,LML,11:02:00.000000000,IPHS,11:24:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU0580366,MAERSK,Collection,IPHS,LML,09:31:00.000000000,IPHS,09:50:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU4210740,MAERSK,Collection,IPHS,LML,09:00:00.000000000,IPHS,09:13:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU0412629,MAERSK,Collection,IPHS,LML,10:14:00.000000000,IPHS,10:37:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,SUDU5270780,MAERSK,Collection,IPHS,LML,14:03:00.000000000,IPHS,14:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU3326720,MAERSK,Collection,IPHS,LML,09:05:00.000000000,IPHS,09:15:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MWCU5339517,MAERSK,Collection,IPHS,LML,14:54:00.000000000,IPHS,15:11:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,MNBU9026099,MAERSK,Collection,IPHS,LML,10:14:00.000000000,IPHS,10:34:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Thu,2023-12-21,SUDU6064737,MAERSK,Collection,IPHS,LML,14:10:00.000000000,IPHS,14:20:00.000000000,Full,Reefer,40',INPESCA,0.0,90.0
Thu,2023-12-21,SUDU6009679,MAERSK,Collection,IPHS,LML,15:55:00.000000000,IPHS,16:05:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-23,MNBU4086881,MAERSK,Collection,IPHS,LML,09:35:00.000000000,IPHS,09:44:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-23,MNBU3667665,MAERSK,Collection,IPHS,LML,09:20:00.000000000,IPHS,09:30:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-23,SUDU5226392,MAERSK,Collection,IPHS,LML,09:22:00.000000000,IPHS,09:36:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Sat,2023-12-23,SUDU6064737,MAERSK,Shifting,NA,IPHS,11:15:00.000000000,IPHS,11:52:00.000000000,Empty,Reefer,40',INPESCA,35.0,0.0
Sun,2023-12-24,MNBU3690562,MAERSK,Shifting,NA,IPHS,09:13:00.000000000,IPHS,09:36:00.000000000,Empty,Reefer,40',ECHEBASTAR,52.5,0.0
Sun,2023-12-24,TCLU1148351,CMA CGM,Shifting,NA,IPHS,08:28:00.000000000,IPHS,08:50:00.000000000,Empty,Reefer,40',SAPMER,52.5,0.0
Tue,2023-12-26,MMAU1196464,MAERSK,Collection,THIRD PARTY,HD YARD,09:10:00.000000000,IPHS,09:20:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,0.0
Wed,2023-12-27,TTNU8204924,IOT,Collection,THIRD PARTY,HD YARD,16:36:00.000000000,IPHS,16:40:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,MMAU1044008,MAERSK,Collection,IPHS,LML,15:30:00.000000000,IPHS,15:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2023-12-27,TCLU1227912,IOT,Collection,THIRD PARTY,HD YARD,15:18:00.000000000,IPHS,15:25:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TCLU1228570,IOT,Collection,THIRD PARTY,FISHING PORT,14:24:00.000000000,IPHS,14:34:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TCLU1215531,IOT,Collection,THIRD PARTY,HD YARD,17:20:00.000000000,IPHS,17:25:00.000000000,Empty,Reefer,40',IOT,52.5,0.0
Wed,2023-12-27,TCLU1216780,IOT,Collection,THIRD PARTY,HD YARD,16:42:00.000000000,IPHS,16:52:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TCLU1223305,IOT,Collection,THIRD PARTY,HD YARD,15:08:00.000000000,IPHS,15:18:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8192042,IOT,Collection,THIRD PARTY,HD YARD,17:06:00.000000000,IPHS,17:10:00.000000000,Empty,Reefer,40',IOT,52.5,0.0
Wed,2023-12-27,MMAU1062892,MAERSK,Collection,IPHS,LML,08:44:00.000000000,IPHS,09:04:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2023-12-27,TTNU8204966,IOT,Collection,THIRD PARTY,HD YARD,17:11:00.000000000,IPHS,17:15:00.000000000,Empty,Reefer,40',IOT,52.5,0.0
Wed,2023-12-27,TCLU1225308,IOT,Collection,THIRD PARTY,HD YARD,16:47:00.000000000,IPHS,16:57:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TCLU1222417,IOT,Collection,THIRD PARTY,HD YARD,16:04:00.000000000,IPHS,16:14:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8338522,IOT,Collection,THIRD PARTY,HD YARD,16:24:00.000000000,IPHS,16:34:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TCLU1217149,IOT,Collection,THIRD PARTY,FISHING PORT,13:52:00.000000000,IPHS,14:05:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8204610,IOT,Collection,THIRD PARTY,HD YARD,16:14:00.000000000,IPHS,16:20:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TRIU8030072,IOT,Collection,THIRD PARTY,HD YARD,14:47:00.000000000,IPHS,14:57:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8193347,IOT,Collection,THIRD PARTY,HD YARD,15:42:00.000000000,IPHS,15:52:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8192612,IOT,Collection,THIRD PARTY,FISHING PORT,14:24:00.000000000,IPHS,14:34:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8202599,IOT,Collection,THIRD PARTY,HD YARD,15:14:00.000000000,IPHS,15:20:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8194786,IOT,Collection,THIRD PARTY,HD YARD,15:24:00.000000000,IPHS,15:30:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TRIU8011175,IOT,Collection,THIRD PARTY,FISHING PORT,15:38:00.000000000,IPHS,15:48:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TRIU8030806,IOT,Collection,THIRD PARTY,FISHING PORT,17:16:00.000000000,IPHS,17:26:00.000000000,Full,Reefer,40',IOT,52.5,0.0
Wed,2023-12-27,TTNU8057021,IOT,Collection,THIRD PARTY,FISHING PORT,18:03:00.000000000,IPHS,18:13:00.000000000,Full,Reefer,40',IOT,52.5,0.0
Wed,2023-12-27,TTNU8054125,IOT,Collection,THIRD PARTY,HD YARD,16:17:00.000000000,IPHS,16:27:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8034108,IOT,Collection,THIRD PARTY,HD YARD,16:59:00.000000000,IPHS,17:05:00.000000000,Empty,Reefer,40',IOT,52.5,0.0
Wed,2023-12-27,TRIU8864476,IOT,Collection,THIRD PARTY,HD YARD,16:41:00.000000000,IPHS,16:46:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TRIU8881637,IOT,Collection,THIRD PARTY,FISHING PORT,11:37:00.000000000,IPHS,11:47:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8058692,IOT,Collection,THIRD PARTY,HD YARD,15:01:00.000000000,IPHS,15:10:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8016059,IOT,Collection,THIRD PARTY,HD YARD,16:00:00.000000000,IPHS,16:10:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TLLU1173497,MAERSK,Collection,IPHS,LML,11:30:00.000000000,IPHS,11:40:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2023-12-27,TTNU8204204,IOT,Collection,THIRD PARTY,HD YARD,15:47:00.000000000,IPHS,15:57:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8204288,IOT,Collection,THIRD PARTY,FISHING PORT,16:42:00.000000000,IPHS,16:52:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8204225,IOT,Collection,THIRD PARTY,HD YARD,15:51:00.000000000,IPHS,16:00:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TLLU1166040,MAERSK,Collection,IPHS,LML,09:25:00.000000000,IPHS,09:35:00.000000000,Empty,Reefer,40',MAERSKLINE,35.0,90.0
Wed,2023-12-27,TTNU8203738,IOT,Collection,THIRD PARTY,HD YARD,15:37:00.000000000,IPHS,15:47:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8203342,IOT,Collection,THIRD PARTY,FISHING PORT,10:51:00.000000000,IPHS,11:00:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8203105,IOT,Collection,THIRD PARTY,HD YARD,16:30:00.000000000,IPHS,16:35:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8203086,IOT,Collection,THIRD PARTY,FISHING PORT,12:29:00.000000000,IPHS,12:40:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8203548,IOT,Collection,THIRD PARTY,FISHING PORT,10:15:00.000000000,IPHS,10:25:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8203492,IOT,Collection,THIRD PARTY,FISHING PORT,12:55:00.000000000,IPHS,13:00:00.000000000,Full,Reefer,40',IOT,35.0,0.0
Wed,2023-12-27,TTNU8203363,IOT,Collection,THIRD PARTY,HD YARD,15:31:00.000000000,IPHS,15:35:00.000000000,Empty,Reefer,40',IOT,35.0,0.0
